recvTime,n_viajes_x,n_viajes_y,free,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,radmax,vvmed,vvmax,dvmed,prec,dewpt,dpv
2020-07-19 19:00:00,2245.3560000000007,1963.364,579.1892787524366,27.8,28.8,26.8,48.7,56.3,42.4,2.1,12.9,0.5,2.2,71.6,0.0,16.0,1.9
2020-07-19 20:00:00,1928.264,1600.3090000000009,584.883089668616,25.8,26.9,24.9,61.5,65.0,56.4,0.0,0.0,0.6,2.7,29.3,0.0,17.8,1.3
2020-07-19 21:00:00,1513.1380000000006,1226.819,588.8269005847953,24.5,25.0,23.9,66.6,69.5,64.1,0.0,0.0,0.1,0.8,297.1,0.0,17.9,1.0
2020-07-19 22:00:00,985.1660000000004,892.2810000000003,591.8957115009747,24.1,24.5,23.8,69.7,71.1,68.0,0.0,0.0,0.1,1.0,352.1,0.0,18.2,0.9
2020-07-19 23:00:00,446.794,309.99,595.4645224171541,23.9,24.0,23.6,71.5,72.0,70.9,0.0,0.0,0.1,0.7,355.4,0.0,18.4,0.8
2020-07-20 00:00:00,213.20700000000005,299.702,596.3666666666667,24.4,25.0,23.6,69.3,72.6,66.4,0.0,0.0,0.7,3.7,234.0,0.0,18.5,0.9
2020-07-20 01:00:00,150.03799999999998,138.384,596.1666666666666,24.2,24.8,23.5,69.7,71.7,67.5,0.0,0.0,0.3,1.3,34.6,0.0,18.3,0.9
2020-07-20 02:00:00,135.765,128.08300000000003,596.409090909091,23.8,24.1,23.4,70.4,72.1,68.0,0.0,0.0,0.3,1.1,150.3,0.0,18.1,0.9
2020-07-20 03:00:00,130.429,160.26399999999995,595.948717948718,23.0,23.6,22.7,74.4,77.0,71.9,0.0,0.0,0.1,0.7,193.0,0.0,18.2,0.7
2020-07-20 04:00:00,157.02499999999995,206.859,595.4,22.2,22.8,21.7,72.3,73.3,71.3,0.1,2.2,0.4,1.2,183.9,0.0,17.0,0.7
2020-07-20 05:00:00,419.709,551.568,581.7681818181818,21.9,22.7,21.6,69.9,72.1,67.7,27.7,109.7,0.4,1.4,180.3,0.0,16.2,0.8
2020-07-20 06:00:00,935.6920000000003,1097.3479999999995,511.64057971014495,24.6,25.8,22.6,65.5,67.7,62.8,201.7,298.9,0.3,1.5,255.8,0.0,17.7,1.1
2020-07-20 07:00:00,1528.0670000000002,2043.6800000000003,385.89118198874297,26.8,27.4,25.8,60.5,64.3,57.4,402.9,505.3,0.5,1.8,356.7,0.0,18.5,1.4
2020-07-20 08:00:00,1528.0479999999998,1908.9769999999996,235.05194805194805,28.8,30.3,27.4,51.0,57.8,47.0,600.5,683.5,0.7,2.7,19.8,0.0,17.6,1.9
2020-07-20 09:00:00,1237.1149999999998,1468.7430000000006,164.2325581395349,31.0,32.3,29.6,43.0,49.3,35.8,764.0,836.0,1.2,3.3,29.0,0.0,16.9,2.6
2020-07-20 10:00:00,1181.1459999999995,1218.337000000001,164.3666274970623,33.3,34.4,32.2,33.5,38.0,30.7,887.5,928.0,1.6,4.2,21.8,0.0,15.1,3.4
2020-07-20 11:00:00,994.2989999999994,903.381,267.2008995502249,34.0,34.6,33.3,33.8,37.3,30.9,948.0,963.0,2.1,4.8,42.2,0.0,15.8,3.5
2020-07-20 12:00:00,963.148,735.1160000000003,373.0364656381487,34.3,34.9,33.5,31.4,34.2,28.4,963.5,969.0,1.9,4.5,81.1,0.0,14.9,3.7
2020-07-20 13:00:00,861.2899999999997,762.2519999999997,426.5517970401692,34.1,34.7,33.6,29.6,32.5,27.9,921.3,954.0,1.9,5.1,105.5,0.0,13.8,3.8
2020-07-20 14:00:00,1500.3339999999994,922.4679999999996,411.5163636363636,34.1,35.0,33.6,28.5,30.2,26.8,818.5,879.0,1.7,5.0,125.1,0.0,13.3,3.8
2020-07-20 15:00:00,1195.7129999999993,1007.5449999999996,346.4420866489832,33.9,34.6,33.3,27.9,29.6,26.3,669.2,752.1,1.6,5.1,106.8,0.0,12.8,3.8
2020-07-20 16:00:00,1156.0899999999997,988.9690000000004,289.27009936766035,33.0,33.6,32.2,29.8,31.4,27.9,484.0,580.1,1.6,4.4,89.6,0.0,13.0,3.5
2020-07-20 17:00:00,981.5049999999997,1029.45,290.4714912280702,31.8,32.9,30.5,30.4,33.4,28.5,275.9,382.5,1.5,3.6,54.3,0.0,12.3,3.3
2020-07-20 18:00:00,1122.1999999999996,1012.391,381.4584929757344,28.9,30.6,27.4,41.2,51.6,33.0,61.9,169.8,1.7,5.7,55.7,0.0,14.3,2.4
2020-07-20 19:00:00,911.431,1001.7760000000004,516.1384615384616,26.6,27.5,26.1,49.9,53.4,44.4,4.9,25.8,1.8,4.5,62.0,0.0,15.3,1.7
2020-07-20 20:00:00,760.7319999999995,696.6289999999997,571.1222222222223,25.8,26.3,25.4,51.6,55.4,45.0,0.0,0.0,1.7,4.3,70.7,0.0,15.1,1.6
2020-07-20 21:00:00,721.5960000000001,413.421,588.2,25.2,25.6,24.7,60.3,68.0,51.0,0.0,0.0,1.3,3.0,68.6,0.0,16.9,1.3
2020-07-20 22:00:00,433.7149999999999,316.73400000000004,594.0,24.1,24.8,23.2,72.5,76.0,67.4,0.0,0.0,0.6,3.2,11.6,0.0,18.8,0.8
2020-07-20 23:00:00,206.98700000000005,146.20600000000005,593.1175438596491,23.2,23.4,23.0,73.9,77.0,71.9,0.0,0.0,0.3,1.1,197.5,0.0,18.3,0.7
2020-07-21 00:00:00,135.616,132.235,592.8666666666667,22.8,23.1,22.6,75.2,76.9,73.0,0.0,0.0,0.5,1.2,190.8,0.0,18.2,0.7
2020-07-21 01:00:00,145.84799999999996,62.25400000000001,592.8,23.0,23.5,22.3,76.6,77.4,75.0,0.0,0.0,0.1,0.7,148.8,0.0,18.6,0.7
2020-07-21 02:00:00,69.49,94.199,592.8333333333334,22.1,22.4,21.8,78.8,80.0,76.8,0.0,0.0,0.1,0.8,157.3,0.0,18.3,0.6
2020-07-21 03:00:00,127.93999999999996,177.66399999999996,591.6666666666667,22.5,22.7,22.2,77.3,79.6,76.4,0.0,0.0,0.5,1.5,193.3,0.0,18.3,0.6
2020-07-21 04:00:00,166.045,227.756,591.0,21.7,22.3,21.2,78.8,79.9,77.1,0.2,2.2,0.3,1.1,188.4,0.0,17.9,0.6
2020-07-21 05:00:00,370.4219999999999,402.804,570.2914979757085,21.5,23.2,20.9,79.5,81.4,72.6,49.1,118.3,0.2,1.0,175.5,0.0,17.9,0.5
2020-07-21 06:00:00,834.6609999999997,964.41,506.4090909090909,23.8,25.0,23.1,66.1,72.7,60.9,214.8,318.3,0.4,1.1,352.6,0.0,17.1,1.0
2020-07-21 07:00:00,1256.300000000001,1810.2210000000016,401.574358974359,26.0,27.3,24.9,57.3,62.5,51.6,420.9,522.5,0.5,1.8,329.2,0.0,16.9,1.4
2020-07-21 08:00:00,1200.8740000000005,1567.9150000000004,236.64767616191904,28.3,29.3,27.2,50.2,53.6,46.6,611.9,696.4,0.8,2.4,12.4,0.0,17.0,1.9
2020-07-21 09:00:00,1146.9170000000004,1531.8860000000006,176.4860883797054,30.2,31.0,28.9,41.4,49.1,31.8,774.1,845.0,1.5,4.2,49.3,0.0,15.5,2.5
2020-07-21 10:00:00,953.9760000000005,960.44,198.0500500500501,31.3,32.1,30.7,37.7,41.0,33.1,889.7,935.0,1.9,4.9,59.7,0.0,15.2,2.9
2020-07-21 11:00:00,814.0200000000003,880.6709999999998,271.25147182506305,31.7,32.5,30.9,35.3,40.2,30.8,956.0,976.0,2.1,5.4,69.8,0.0,14.5,3.0
2020-07-21 12:00:00,831.3720000000003,907.186,369.6086956521739,32.6,33.1,31.8,28.0,34.5,23.8,972.3,982.0,2.4,5.5,68.3,0.0,11.7,3.5
2020-07-21 13:00:00,1030.9160000000004,927.898,414.9097435897436,33.0,33.7,32.5,25.5,28.1,22.1,937.7,965.0,2.5,5.2,65.1,0.0,10.6,3.8
2020-07-21 14:00:00,1211.8270000000005,1003.1499999999996,381.53479853479854,33.1,33.8,32.6,22.2,24.7,17.3,824.2,890.0,2.5,6.2,61.7,0.0,8.6,3.9
2020-07-21 15:00:00,1120.3430000000003,1053.4710000000002,300.5778175313059,32.8,33.4,32.3,21.8,24.9,17.8,674.9,756.4,2.4,5.8,70.3,0.0,8.1,3.9
2020-07-21 16:00:00,911.355,1045.5100000000002,254.4333333333333,32.4,33.0,31.7,24.9,31.3,20.2,488.2,580.2,2.1,5.2,55.9,0.0,9.7,3.6
2020-07-21 17:00:00,1127.7860000000005,989.2809999999996,255.48026315789477,30.2,31.7,29.1,35.6,41.5,29.3,284.1,386.8,2.3,5.8,55.2,0.0,13.2,2.8
2020-07-21 18:00:00,1181.9590000000003,1075.8990000000003,361.0878787878788,28.1,29.3,27.1,46.7,52.1,38.7,85.8,178.4,1.7,4.0,59.4,0.0,15.6,2.0
2020-07-21 19:00:00,1118.5700000000004,1054.2629999999997,485.1037037037037,26.6,27.2,25.9,56.7,60.9,51.6,4.2,23.7,1.2,3.5,66.2,0.0,17.2,1.5
2020-07-21 20:00:00,961.4310000000004,704.6059999999999,548.2,25.6,26.1,24.9,61.0,64.8,53.6,0.0,0.0,0.7,3.6,40.2,0.0,17.5,1.3
2020-07-21 21:00:00,657.2919999999998,633.4629999999997,574.75,26.3,26.5,26.0,52.4,54.2,51.2,0.0,0.0,1.0,3.3,68.5,0.0,15.8,1.6
2020-07-21 22:00:00,517.4329999999999,394.2779999999999,587.3333333333333,25.9,26.3,25.5,56.5,59.7,52.0,0.0,0.0,0.5,2.3,106.5,0.0,16.6,1.5
2020-07-21 23:00:00,245.39299999999992,237.36,588.5,25.2,25.7,24.3,62.5,66.2,59.1,0.0,0.0,0.4,1.9,105.2,0.0,17.5,1.2
2020-07-22 00:00:00,210.674,164.96100000000004,588.9444444444445,24.3,24.9,23.7,71.0,73.9,65.8,0.0,0.0,0.4,1.9,1.7,0.0,18.7,0.9
2020-07-22 01:00:00,145.303,122.09200000000004,588.3888888888889,23.8,24.0,23.5,74.3,75.6,72.6,0.0,0.0,0.3,1.3,167.5,0.0,18.9,0.8
2020-07-22 02:00:00,134.034,74.505,587.8333333333333,23.4,23.7,23.2,73.2,74.2,71.7,0.0,0.0,0.4,1.9,179.8,0.0,18.4,0.8
2020-07-22 03:00:00,97.773,164.23300000000003,586.0,23.1,23.6,22.2,69.1,71.8,66.5,0.0,0.0,0.4,1.8,184.9,0.0,17.1,0.9
2020-07-22 04:00:00,194.107,235.8590000000001,583.9285714285714,22.3,22.6,22.0,70.3,71.9,68.4,0.0,2.2,0.4,1.3,182.9,0.0,16.7,0.8
2020-07-22 05:00:00,314.378,446.502,568.9747899159663,22.3,23.4,21.9,67.9,69.0,64.4,43.7,122.6,0.2,1.0,205.9,0.0,16.1,0.9
2020-07-22 06:00:00,871.5920000000008,1045.6259999999995,510.6180963572268,24.7,25.4,23.3,58.9,64.5,55.4,124.8,206.5,0.5,1.5,272.3,0.0,16.1,1.3
2020-07-22 07:00:00,1298.5920000000006,1877.5930000000012,382.1701649175412,26.4,27.6,24.8,53.3,59.7,45.9,311.5,576.3,0.6,2.7,26.6,0.0,16.1,1.6
2020-07-22 08:00:00,1329.382,1673.496,225.56578947368425,29.1,30.5,27.1,42.5,48.3,38.3,585.4,683.5,0.7,2.9,40.7,0.0,15.0,2.3
2020-07-22 09:00:00,1272.327,1341.552,169.99166666666667,31.0,32.2,29.8,35.7,41.6,31.7,758.2,821.0,1.4,4.3,52.4,0.0,14.0,2.9
2020-07-22 10:00:00,1046.8350000000005,1243.8840000000007,203.2063492063492,32.2,32.8,31.5,32.3,34.3,30.3,873.8,918.0,1.8,4.8,55.1,0.0,13.5,3.2
2020-07-22 11:00:00,825.5880000000003,899.1469999999997,287.07724137931035,32.5,33.0,32.0,33.0,34.7,31.3,937.8,959.0,2.1,6.0,67.9,0.0,14.1,3.3
2020-07-22 12:00:00,713.175,870.4479999999994,372.87,32.3,33.0,31.7,34.2,35.7,32.7,953.5,969.0,2.5,6.6,64.9,0.0,14.5,3.2
2020-07-22 13:00:00,861.5930000000006,904.6999999999996,400.7963800904977,32.2,32.7,31.6,34.1,36.5,32.4,906.5,948.0,2.5,5.4,68.3,0.0,14.4,3.2
2020-07-22 14:00:00,1138.8240000000003,1073.3209999999997,378.6768018018018,31.8,32.3,31.1,34.4,36.9,32.9,809.6,864.0,2.6,6.4,63.2,0.0,14.2,3.1
2020-07-22 15:00:00,1040.0860000000002,897.2759999999997,325.85185185185185,31.3,32.0,30.6,34.9,37.6,32.9,669.0,754.3,2.4,5.8,70.5,0.0,14.0,3.0
2020-07-22 16:00:00,842.6160000000003,991.5679999999996,286.5811965811966,30.8,31.5,30.2,36.0,39.6,32.3,479.5,582.3,1.9,6.1,69.2,0.0,14.0,2.9
2020-07-22 17:00:00,989.0410000000006,1124.6440000000002,288.8201754385965,29.6,30.6,28.8,40.5,43.1,37.4,276.0,378.2,2.1,5.2,68.9,0.0,14.8,2.5
2020-07-22 18:00:00,1102.7820000000008,1222.4610000000007,367.8153846153846,28.3,29.0,27.5,44.8,48.0,42.5,88.8,176.3,1.5,3.4,69.4,0.0,15.1,2.1
2020-07-22 19:00:00,1212.466,950.0719999999992,478.1923076923077,27.0,27.5,26.6,49.5,50.1,48.0,3.7,21.5,1.1,3.5,68.5,0.0,15.5,1.8
2020-07-22 20:00:00,844.0950000000001,901.5919999999996,542.2863636363636,26.5,26.7,26.1,49.2,50.1,47.7,0.0,0.0,0.9,3.3,72.5,0.0,15.0,1.8
2020-07-22 21:00:00,603.2610000000002,537.7869999999998,569.1666666666667,26.2,26.5,25.5,50.5,54.1,48.4,0.0,0.0,0.8,2.1,64.4,0.0,15.1,1.7
2020-07-22 22:00:00,411.7749999999999,425.5779999999999,578.1666666666667,24.7,25.7,23.9,56.4,58.8,53.5,0.0,0.0,0.5,1.4,167.7,0.0,15.4,1.4
2020-07-22 23:00:00,249.911,122.10800000000005,583.0,23.7,24.1,23.4,60.1,61.5,58.7,0.0,0.0,0.4,1.4,181.5,0.0,15.6,1.2
2020-07-23 00:00:00,251.79,137.28,582.75,22.9,23.6,22.5,63.5,64.6,61.0,0.0,0.0,0.3,0.8,171.6,0.0,15.6,1.0
2020-07-23 01:00:00,69.648,115.90500000000002,582.5,22.2,22.7,21.8,65.5,66.2,64.3,0.0,0.0,0.3,0.7,194.0,0.0,15.4,0.9
2020-07-23 02:00:00,42.216,104.59800000000004,582.25,21.9,22.2,21.6,65.4,66.2,64.9,0.0,0.0,0.4,1.3,185.1,0.0,15.2,0.9
2020-07-23 03:00:00,101.97499999999998,131.491,582.0,21.7,22.0,21.3,63.8,65.3,62.8,0.0,0.0,0.4,1.0,189.7,0.0,14.6,0.9
2020-07-23 04:00:00,146.19,262.73300000000006,581.5,21.2,21.5,20.9,64.8,65.5,64.1,0.1,2.2,0.5,1.1,191.9,0.0,14.3,0.9
2020-07-23 05:00:00,309.03700000000003,473.121,562.5410628019324,21.4,22.8,20.7,65.6,68.4,61.5,44.5,111.9,0.1,0.9,49.0,0.0,14.7,0.9
2020-07-23 06:00:00,793.7729999999997,1112.2129999999993,487.9561403508772,24.5,25.8,22.8,55.1,61.6,49.2,206.7,307.5,0.2,0.9,45.5,0.0,14.8,1.4
2020-07-23 07:00:00,1603.9410000000007,1797.5559999999991,346.6034482758621,27.0,28.4,25.4,44.7,51.0,39.5,411.9,511.7,0.4,1.7,314.0,0.0,13.9,2.0
2020-07-23 08:00:00,1398.3110000000006,1630.2229999999995,193.94155844155844,29.2,30.5,28.0,36.2,41.2,32.1,606.9,692.1,0.6,1.9,326.7,0.0,12.7,2.6
2020-07-23 09:00:00,1057.2790000000002,1541.7669999999987,156.47822299651568,31.1,32.8,29.9,31.6,34.2,29.3,771.7,840.0,0.7,2.1,13.6,0.0,12.3,3.1
2020-07-23 10:00:00,914.091,1056.741,148.8373015873016,33.2,34.6,32.2,29.9,32.3,27.4,886.3,928.0,0.9,3.3,36.8,0.0,13.2,3.6
2020-07-23 11:00:00,883.6300000000003,980.0319999999996,226.7682724252492,34.4,35.2,33.7,27.9,30.0,26.1,944.5,958.0,1.4,3.8,84.4,0.0,13.2,3.9
2020-07-23 12:00:00,875.7900000000002,623.3759999999997,348.86609336609337,35.5,36.6,34.4,24.9,27.9,21.8,955.5,963.0,1.1,4.5,50.9,0.0,12.4,4.3
2020-07-23 13:00:00,916.557,972.6889999999996,392.125,36.6,37.7,35.5,22.8,26.3,20.4,905.7,948.0,1.1,3.7,35.7,0.0,12.0,4.7
2020-07-23 14:00:00,1060.0360000000005,1074.6790000000003,342.7045454545455,35.8,36.8,34.7,26.6,28.7,24.0,803.6,857.0,1.8,5.2,144.2,0.0,13.6,4.3
2020-07-23 15:00:00,1111.1810000000007,1073.1979999999996,282.41170731707314,34.8,35.4,34.2,24.7,28.8,21.0,666.1,743.3,2.0,5.0,162.8,0.0,11.6,4.2
2020-07-23 16:00:00,962.6940000000004,1031.3279999999995,242.16463414634143,34.1,35.0,33.1,22.9,28.7,19.3,480.0,580.1,2.1,6.3,158.5,0.0,9.9,4.1
2020-07-23 17:00:00,1241.8800000000006,1000.071,271.3825757575757,32.9,33.6,32.3,32.1,34.6,26.6,275.1,378.2,1.5,4.8,154.7,0.0,14.0,3.4
2020-07-23 18:00:00,1044.715,1201.628999999999,371.28205128205127,31.3,32.4,30.3,37.6,39.0,34.5,87.3,174.1,1.3,4.1,142.6,0.0,15.2,2.9
2020-07-23 19:00:00,1188.563,827.3759999999994,471.7459165154265,29.7,30.4,29.0,39.0,39.5,38.6,3.3,21.5,1.3,4.0,144.9,0.0,14.2,2.5
2020-07-23 20:00:00,1040.696,903.0129999999996,541.9763157894737,28.7,29.1,28.0,41.8,44.4,39.5,0.0,0.0,1.4,5.2,188.3,0.0,14.5,2.3
2020-07-23 21:00:00,840.0670000000001,772.1750000000002,571.0692307692308,27.0,28.1,25.7,45.8,49.1,43.4,0.0,0.0,0.4,1.7,357.9,0.0,14.4,1.9
2020-07-23 22:00:00,466.8759999999999,425.2090000000002,584.1666666666667,25.1,25.8,24.6,55.2,59.7,49.1,0.0,0.0,0.4,2.3,43.5,0.0,15.5,1.4
2020-07-23 23:00:00,226.85300000000004,157.734,587.5333333333333,24.4,24.7,24.1,59.0,62.5,57.8,0.0,0.0,0.3,1.5,250.3,0.0,15.9,1.3
2020-07-24 00:00:00,234.877,206.84900000000005,588.5,23.8,24.3,23.4,59.4,62.9,58.1,0.0,0.0,0.4,1.4,178.5,0.0,15.4,1.2
2020-07-24 01:00:00,168.25699999999995,86.837,588.2333333333333,23.5,23.8,22.8,61.3,63.7,59.6,0.0,0.0,0.3,1.0,191.2,0.0,15.6,1.1
2020-07-24 02:00:00,105.868,95.02800000000002,589.25,22.6,23.0,22.1,64.4,66.1,63.3,0.0,0.0,0.3,1.2,183.6,0.0,15.6,1.0
2020-07-24 03:00:00,128.14600000000002,149.09200000000004,589.0,22.4,22.7,22.0,64.7,65.7,63.5,0.0,0.0,0.4,1.1,187.3,0.0,15.4,1.0
2020-07-24 04:00:00,167.579,231.918,586.185606060606,21.9,22.3,21.6,65.1,66.1,63.3,0.1,2.2,0.3,0.9,198.4,0.0,15.1,0.9
2020-07-24 05:00:00,305.5309999999999,466.744,574.6944444444445,22.0,23.3,21.3,66.4,68.2,62.6,40.6,107.6,0.2,0.8,185.4,0.0,15.4,0.9
2020-07-24 06:00:00,712.5260000000001,1010.1749999999996,502.9419047619048,25.0,26.1,23.2,59.3,63.0,54.3,196.0,292.5,0.3,1.5,273.0,0.0,16.5,1.3
2020-07-24 07:00:00,1203.4130000000007,1666.3609999999994,389.64166666666665,27.0,27.9,25.9,51.4,55.6,47.3,390.7,494.5,0.6,1.9,330.5,0.0,16.1,1.7
2020-07-24 08:00:00,1303.2579999999996,1444.8529999999994,265.2763532763533,28.9,30.4,27.4,47.8,51.0,43.2,583.6,674.9,0.6,2.2,354.7,0.0,16.7,2.1
2020-07-24 09:00:00,1064.1560000000004,1394.082,211.1337258200168,31.2,32.2,30.4,40.8,44.1,37.3,746.7,924.0,0.8,2.8,51.2,0.0,16.3,2.7
2020-07-24 10:00:00,764.2449999999997,1032.2809999999995,198.5928205128205,33.6,35.4,31.7,35.1,40.0,31.3,847.8,950.0,1.0,3.1,31.2,0.0,16.1,3.4
2020-07-24 11:00:00,841.6640000000003,920.8939999999996,287.4787878787879,35.4,36.3,34.8,31.9,33.5,30.1,930.2,945.0,1.2,3.4,93.1,0.0,16.2,3.9
2020-07-24 12:00:00,929.3449999999996,830.6649999999995,385.1344537815126,36.1,36.8,35.3,30.9,33.4,28.4,942.2,956.0,1.3,3.7,120.7,0.0,16.2,4.1
2020-07-24 13:00:00,924.2120000000004,763.2759999999994,445.4626532887402,35.8,36.4,35.1,32.7,34.5,30.4,881.7,922.0,1.7,5.1,132.8,0.0,16.9,4.0
2020-07-24 14:00:00,1254.5500000000004,902.8569999999996,446.2223529411765,35.3,36.3,34.5,32.6,34.1,29.9,779.5,838.0,2.0,6.2,140.3,0.0,16.4,3.9
2020-07-24 15:00:00,999.2850000000004,997.6369999999996,437.7809523809524,33.7,35.3,32.3,36.6,41.3,32.1,404.4,715.4,2.1,4.7,139.7,0.0,16.8,3.3
2020-07-24 16:00:00,866.0120000000003,834.6379999999997,425.6811594202899,33.1,33.6,32.6,39.4,40.9,37.7,435.4,599.5,1.7,6.6,142.4,0.0,17.4,3.1
2020-07-24 17:00:00,995.2880000000008,795.2529999999997,418.3885714285714,32.0,33.1,31.1,41.4,43.1,38.6,253.2,356.7,1.7,4.7,126.0,0.0,17.2,2.8
2020-07-24 18:00:00,909.303,927.3869999999991,436.7202380952381,30.3,31.2,29.4,40.2,43.1,38.1,80.2,154.7,1.3,4.3,117.0,0.0,15.3,2.6
2020-07-24 19:00:00,1046.266,817.7899999999997,506.145238095238,28.5,29.5,27.7,43.4,47.1,38.1,3.0,19.4,0.9,3.0,110.6,0.0,14.8,2.2
2020-07-24 20:00:00,857.863,745.0959999999997,551.7754010695187,27.0,27.8,26.5,50.8,52.7,46.6,0.0,0.0,0.8,3.3,142.3,0.0,16.0,1.8
2020-07-24 21:00:00,719.688,609.6659999999998,570.547619047619,26.1,26.7,25.3,52.6,56.2,48.9,0.0,0.0,0.2,1.4,338.8,0.0,15.7,1.6
2020-07-24 22:00:00,390.25899999999984,410.793,583.3461538461538,25.0,25.4,24.5,59.6,64.0,56.1,0.0,0.0,0.2,1.2,317.2,0.0,16.6,1.3
2020-07-24 23:00:00,182.07,187.451,593.8,24.3,24.6,24.0,61.2,65.3,58.7,0.0,0.0,0.1,0.6,179.4,0.0,16.4,1.2
2020-07-25 00:00:00,276.802,224.855,595.125,24.1,24.3,23.9,63.3,64.3,61.3,0.0,0.0,0.3,1.0,184.9,0.0,16.7,1.1
2020-07-25 01:00:00,262.70300000000003,174.62099999999995,597.5,23.9,24.2,23.6,68.0,73.8,64.0,0.0,0.0,0.2,1.0,186.4,0.0,17.6,1.0
2020-07-25 02:00:00,138.58899999999997,86.07999999999998,597.0172413793103,23.5,23.9,23.1,71.9,73.3,69.2,0.0,0.0,0.2,1.0,175.2,0.0,18.1,0.8
2020-07-25 03:00:00,126.411,93.81100000000002,596.0952380952381,22.8,23.3,22.6,72.9,73.6,72.0,0.0,0.0,0.4,1.2,196.2,0.0,17.7,0.8
2020-07-25 04:00:00,100.713,159.269,594.0117056856187,22.4,22.9,22.1,72.2,74.1,70.8,0.0,2.2,0.4,1.0,192.6,0.0,17.1,0.8
2020-07-25 05:00:00,153.499,113.51,589.6538461538462,22.5,23.7,22.0,74.8,76.2,71.8,36.4,101.1,0.3,1.3,192.8,0.0,17.9,0.7
2020-07-25 06:00:00,371.893,300.781,579.5714285714286,24.8,26.2,23.7,68.2,71.9,64.8,171.4,288.2,0.3,1.4,309.1,0.0,18.5,1.0
2020-07-25 07:00:00,338.0709999999999,431.48800000000006,563.0477941176471,27.1,28.0,26.0,62.2,65.6,57.0,394.9,505.3,0.5,1.8,11.5,0.0,19.2,1.4
2020-07-25 08:00:00,539.8419999999999,435.095,515.53452685422,29.1,30.4,28.0,48.8,59.5,37.9,593.7,679.2,0.9,2.5,31.6,0.0,17.1,2.1
2020-07-25 09:00:00,551.5920000000001,545.3309999999999,450.6053921568628,31.0,32.5,30.0,39.7,43.9,33.0,746.8,836.0,1.2,3.5,23.9,0.0,15.7,2.7
2020-07-25 10:00:00,557.8979999999998,693.5480000000001,423.133655394525,33.2,34.8,31.8,29.1,34.5,25.0,857.7,924.0,1.4,3.4,27.0,0.0,12.8,3.6
2020-07-25 11:00:00,695.6419999999998,510.476,462.6015325670498,35.0,35.8,33.7,26.0,28.3,23.9,944.2,958.0,1.8,5.7,34.9,0.0,12.6,4.2
2020-07-25 12:00:00,609.8979999999996,612.8769999999997,501.8912280701754,35.0,35.9,34.1,29.2,31.8,26.4,951.7,963.0,1.8,4.8,70.7,0.0,14.4,4.0
2020-07-25 13:00:00,492.18599999999975,475.808,525.8029891304348,35.1,35.8,34.5,30.3,31.9,28.8,901.7,935.0,1.7,4.2,96.3,0.0,15.1,3.9
2020-07-25 14:00:00,524.533,487.8979999999999,540.2944444444445,34.9,35.6,34.3,30.3,31.7,29.1,803.1,855.0,1.8,4.5,105.2,0.0,14.9,3.9
2020-07-25 15:00:00,467.36,423.094,545.3333333333333,34.4,35.0,33.9,29.8,31.0,28.2,655.5,736.9,1.6,4.8,120.6,0.0,14.2,3.8
2020-07-25 16:00:00,586.879,475.553,540.9455128205128,34.0,34.8,33.3,28.2,29.5,27.0,470.4,567.2,1.4,3.8,132.5,0.0,13.0,3.8
2020-07-25 17:00:00,771.7409999999996,577.3729999999998,502.4341736694678,33.2,33.9,32.5,28.1,29.2,26.9,267.5,371.7,1.2,3.4,134.8,0.0,12.3,3.7
2020-07-25 18:00:00,890.8249999999997,685.6209999999999,485.3521505376344,31.4,32.5,30.1,28.6,34.8,24.5,84.2,163.3,1.3,3.9,119.0,0.0,11.0,3.3
2020-07-25 19:00:00,1078.5919999999994,753.7459999999999,528.6347826086957,29.0,30.2,28.0,38.2,41.0,34.7,3.1,19.4,1.1,3.3,91.8,0.0,13.3,2.5
2020-07-25 20:00:00,897.7580000000003,790.1179999999996,562.25,27.4,28.1,26.8,44.6,46.9,40.2,0.0,0.0,0.9,2.5,112.7,0.0,14.2,2.0
2020-07-25 21:00:00,719.2209999999997,744.8129999999996,577.7539682539682,25.8,26.9,24.4,50.0,58.9,40.3,0.0,0.0,0.3,1.5,16.0,0.0,14.5,1.7
2020-07-25 22:00:00,522.465,444.2459999999999,591.3333333333333,24.5,24.9,23.8,52.2,59.4,49.5,0.0,0.0,0.3,0.9,179.9,0.0,14.0,1.5
2020-07-25 23:00:00,287.69500000000005,201.784,597.0,23.7,24.0,23.3,52.1,54.0,50.2,0.0,0.0,0.6,1.2,189.7,0.0,13.4,1.4
2020-07-26 00:00:00,431.72299999999984,259.444,598.5,23.1,23.4,22.9,58.4,62.4,53.9,0.0,0.0,0.5,1.0,188.2,0.0,14.5,1.2
2020-07-26 01:00:00,391.3499999999999,287.60800000000006,599.5,22.9,23.2,22.7,64.7,67.2,61.6,0.0,0.0,0.6,1.2,189.4,0.0,15.9,1.0
2020-07-26 02:00:00,273.4980000000001,173.53699999999995,599.0,22.7,22.9,22.4,69.1,71.2,66.9,0.0,0.0,0.5,1.3,188.7,0.0,16.7,0.9
2020-07-26 03:00:00,117.342,98.622,597.3333333333333,22.3,22.6,21.9,72.4,74.5,70.5,0.0,0.0,0.4,1.2,195.2,0.0,17.1,0.7
2020-07-26 04:00:00,47.79600000000001,69.08699999999999,596.9285714285714,21.8,22.1,21.5,76.4,78.1,73.9,0.0,2.2,0.2,1.0,176.1,0.0,17.5,0.6
