_id;recvTimeTs;recvTime;entityId;attrValue;attrMd
92981;1596182793;2020-07-31T08:06:33;Aparcamiento:105;156;
92982;1596182913;2020-07-31T08:08:33;Aparcamiento:105;158;
92983;1596182973;2020-07-31T08:09:33;Aparcamiento:105;159;
92984;1596183153;2020-07-31T08:12:33;Aparcamiento:105;158;
92985;1596183273;2020-07-31T08:14:33;Aparcamiento:105;157;
92986;1596183453;2020-07-31T08:17:33;Aparcamiento:105;156;
92987;1596183513;2020-07-31T08:18:33;Aparcamiento:105;155;
92988;1596183693;2020-07-31T08:21:33;Aparcamiento:105;156;
92989;1596183813;2020-07-31T08:23:33;Aparcamiento:105;157;
92990;1596183873;2020-07-31T08:24:33;Aparcamiento:105;158;
92991;1596184053;2020-07-31T08:27:33;Aparcamiento:105;157;
92992;1596184173;2020-07-31T08:29:33;Aparcamiento:105;156;
92993;1596184354;2020-07-31T08:32:34;Aparcamiento:105;155;
92994;1596184413;2020-07-31T08:33:33;Aparcamiento:105;154;
92995;1596184713;2020-07-31T08:38:33;Aparcamiento:105;153;
92996;1596184773;2020-07-31T08:39:33;Aparcamiento:105;152;
92997;1596184893;2020-07-31T08:41:33;Aparcamiento:105;153;
92998;1596184953;2020-07-31T08:42:33;Aparcamiento:105;155;
92999;1596185133;2020-07-31T08:45:33;Aparcamiento:105;156;
93000;1596185313;2020-07-31T08:48:33;Aparcamiento:105;157;
93001;1596185493;2020-07-31T08:51:33;Aparcamiento:105;156;
93002;1596185613;2020-07-31T08:53:33;Aparcamiento:105;158;
93003;1596185854;2020-07-31T08:57:34;Aparcamiento:105;157;
93004;1596186034;2020-07-31T09:00:34;Aparcamiento:105;153;
93005;1596186153;2020-07-31T09:02:33;Aparcamiento:105;152;
93006;1596186213;2020-07-31T09:03:33;Aparcamiento:105;151;
93007;1596186333;2020-07-31T09:05:33;Aparcamiento:105;152;
93008;1596186393;2020-07-31T09:06:33;Aparcamiento:105;153;
93009;1596186573;2020-07-31T09:09:33;Aparcamiento:105;151;
93010;1596186873;2020-07-31T09:14:33;Aparcamiento:105;149;
93011;1596186933;2020-07-31T09:15:33;Aparcamiento:105;150;
93012;1596187113;2020-07-31T09:18:33;Aparcamiento:105;151;
93013;1596187233;2020-07-31T09:20:33;Aparcamiento:105;152;
93014;1596187293;2020-07-31T09:21:33;Aparcamiento:105;151;
93015;1596187472;2020-07-31T09:24:32;Aparcamiento:105;152;
93016;1596187653;2020-07-31T09:27:33;Aparcamiento:105;150;
93017;1596187773;2020-07-31T09:29:33;Aparcamiento:105;149;
93018;1596187833;2020-07-31T09:30:33;Aparcamiento:105;146;
93019;1596188013;2020-07-31T09:33:33;Aparcamiento:105;144;
93020;1596188133;2020-07-31T09:35:33;Aparcamiento:105;141;
93021;1596188193;2020-07-31T09:36:33;Aparcamiento:105;139;
93022;1596188374;2020-07-31T09:39:34;Aparcamiento:105;140;
93023;1596188556;2020-07-31T09:42:36;Aparcamiento:105;138;
93024;1596188673;2020-07-31T09:44:33;Aparcamiento:105;137;
93025;1596188733;2020-07-31T09:45:33;Aparcamiento:105;135;
93026;1596188853;2020-07-31T09:47:33;Aparcamiento:105;134;
93027;1596188913;2020-07-31T09:48:33;Aparcamiento:105;135;
93028;1596189453;2020-07-31T09:57:33;Aparcamiento:105;136;
93029;1596189573;2020-07-31T09:59:33;Aparcamiento:105;138;
93030;1596189633;2020-07-31T10:00:33;Aparcamiento:105;136;
93031;1596189754;2020-07-31T10:02:34;Aparcamiento:105;138;
93032;1596189813;2020-07-31T10:03:33;Aparcamiento:105;140;
93033;1596189993;2020-07-31T10:06:33;Aparcamiento:105;142;
93034;1596190113;2020-07-31T10:08:33;Aparcamiento:105;143;
93035;1596190173;2020-07-31T10:09:33;Aparcamiento:105;144;
93036;1596190293;2020-07-31T10:11:33;Aparcamiento:105;143;
93037;1596190353;2020-07-31T10:12:33;Aparcamiento:105;145;
93038;1596190473;2020-07-31T10:14:33;Aparcamiento:105;144;
93039;1596190713;2020-07-31T10:18:33;Aparcamiento:105;145;
93040;1596190833;2020-07-31T10:20:33;Aparcamiento:105;144;
93041;1596190893;2020-07-31T10:21:33;Aparcamiento:105;146;
93042;1596191013;2020-07-31T10:23:33;Aparcamiento:105;145;
93043;1596191193;2020-07-31T10:26:33;Aparcamiento:105;144;
93044;1596191254;2020-07-31T10:27:34;Aparcamiento:105;146;
93045;1596191433;2020-07-31T10:30:33;Aparcamiento:105;145;
93046;1596191554;2020-07-31T10:32:34;Aparcamiento:105;146;
93047;1596191613;2020-07-31T10:33:33;Aparcamiento:105;148;
93048;1596191733;2020-07-31T10:35:33;Aparcamiento:105;147;
93049;1596191793;2020-07-31T10:36:33;Aparcamiento:105;150;
93050;1596191916;2020-07-31T10:38:36;Aparcamiento:105;151;
93051;1596191973;2020-07-31T10:39:33;Aparcamiento:105;154;
93052;1596192093;2020-07-31T10:41:33;Aparcamiento:105;153;
93053;1596192153;2020-07-31T10:42:33;Aparcamiento:105;151;
93054;1596192333;2020-07-31T10:45:33;Aparcamiento:105;152;
93055;1596192513;2020-07-31T10:48:33;Aparcamiento:105;151;
93056;1596192813;2020-07-31T10:53:33;Aparcamiento:105;152;
93057;1596192873;2020-07-31T10:54:33;Aparcamiento:105;150;
93058;1596192993;2020-07-31T10:56:33;Aparcamiento:105;152;
93059;1596193233;2020-07-31T11:00:33;Aparcamiento:105;153;
93060;1596193353;2020-07-31T11:02:33;Aparcamiento:105;152;
93061;1596193412;2020-07-31T11:03:32;Aparcamiento:105;154;
93062;1596193593;2020-07-31T11:06:33;Aparcamiento:105;156;
93063;1596193953;2020-07-31T11:12:33;Aparcamiento:105;157;
93064;1596194133;2020-07-31T11:15:33;Aparcamiento:105;158;
93065;1596194313;2020-07-31T11:18:33;Aparcamiento:105;159;
93066;1596194793;2020-07-31T11:26:33;Aparcamiento:105;160;
93067;1596194853;2020-07-31T11:27:33;Aparcamiento:105;161;
93068;1596195153;2020-07-31T11:32:33;Aparcamiento:105;162;
93069;1596195213;2020-07-31T11:33:33;Aparcamiento:105;163;
93070;1596195573;2020-07-31T11:39:33;Aparcamiento:105;166;
93071;1596195693;2020-07-31T11:41:33;Aparcamiento:105;167;
93072;1596195874;2020-07-31T11:44:34;Aparcamiento:105;168;
93073;1596196113;2020-07-31T11:48:33;Aparcamiento:105;170;
93074;1596196294;2020-07-31T11:51:34;Aparcamiento:105;172;
93075;1596196473;2020-07-31T11:54:33;Aparcamiento:105;173;
93076;1596196653;2020-07-31T11:57:33;Aparcamiento:105;176;
93077;1596196833;2020-07-31T12:00:33;Aparcamiento:105;177;
93078;1596196953;2020-07-31T12:02:33;Aparcamiento:105;178;
93079;1596197013;2020-07-31T12:03:33;Aparcamiento:105;179;
93080;1596197313;2020-07-31T12:08:33;Aparcamiento:105;180;
93081;1596197493;2020-07-31T12:11:33;Aparcamiento:105;181;
93082;1596197553;2020-07-31T12:12:33;Aparcamiento:105;182;
93083;1596197853;2020-07-31T12:17:33;Aparcamiento:105;181;
93084;1596197913;2020-07-31T12:18:33;Aparcamiento:105;183;
93085;1596198093;2020-07-31T12:21:33;Aparcamiento:105;184;
93086;1596198213;2020-07-31T12:23:33;Aparcamiento:105;185;
93087;1596198273;2020-07-31T12:24:33;Aparcamiento:105;186;
93088;1596198393;2020-07-31T12:26:33;Aparcamiento:105;187;
93089;1596198813;2020-07-31T12:33:33;Aparcamiento:105;188;
93090;1596199113;2020-07-31T12:38:33;Aparcamiento:105;189;
93091;1596199173;2020-07-31T12:39:33;Aparcamiento:105;190;
93092;1596199293;2020-07-31T12:41:33;Aparcamiento:105;191;
93093;1596199353;2020-07-31T12:42:33;Aparcamiento:105;190;
93094;1596199473;2020-07-31T12:44:33;Aparcamiento:105;191;
93095;1596200253;2020-07-31T12:57:33;Aparcamiento:105;192;
93096;1596200973;2020-07-31T13:09:33;Aparcamiento:105;191;
93097;1596201153;2020-07-31T13:12:33;Aparcamiento:105;193;
93098;1596201333;2020-07-31T13:15:33;Aparcamiento:105;192;
93099;1596202053;2020-07-31T13:27:33;Aparcamiento:105;193;
93100;1596202236;2020-07-31T13:30:36;Aparcamiento:105;192;
93101;1596202413;2020-07-31T13:33:33;Aparcamiento:105;193;
93102;1596202593;2020-07-31T13:36:33;Aparcamiento:105;191;
93103;1596202773;2020-07-31T13:39:33;Aparcamiento:105;193;
93104;1596202954;2020-07-31T13:42:34;Aparcamiento:105;192;
93105;1596203313;2020-07-31T13:48:33;Aparcamiento:105;191;
93106;1596203493;2020-07-31T13:51:33;Aparcamiento:105;192;
93107;1596203673;2020-07-31T13:54:33;Aparcamiento:105;195;
93108;1596204693;2020-07-31T14:11:33;Aparcamiento:105;197;
93109;1596204754;2020-07-31T14:12:34;Aparcamiento:105;198;
93110;1596205114;2020-07-31T14:18:34;Aparcamiento:105;196;
93111;1596205233;2020-07-31T14:20:33;Aparcamiento:105;197;
93112;1596205473;2020-07-31T14:24:33;Aparcamiento:105;196;
93113;1596205653;2020-07-31T14:27:33;Aparcamiento:105;195;
93114;1596205773;2020-07-31T14:29:33;Aparcamiento:105;196;
93115;1596205833;2020-07-31T14:30:33;Aparcamiento:105;197;
93116;1596205953;2020-07-31T14:32:33;Aparcamiento:105;198;
93117;1596206133;2020-07-31T14:35:33;Aparcamiento:105;197;
93118;1596206193;2020-07-31T14:36:33;Aparcamiento:105;198;
93119;1596206553;2020-07-31T14:42:33;Aparcamiento:105;199;
93120;1596206733;2020-07-31T14:45:33;Aparcamiento:105;197;
93121;1596207273;2020-07-31T14:54:33;Aparcamiento:105;198;
93122;1596207453;2020-07-31T14:57:33;Aparcamiento:105;197;
93123;1596207573;2020-07-31T14:59:33;Aparcamiento:105;198;
93124;1596207633;2020-07-31T15:00:33;Aparcamiento:105;199;
93125;1596207753;2020-07-31T15:02:33;Aparcamiento:105;200;
93126;1596208473;2020-07-31T15:14:33;Aparcamiento:105;201;
93127;1596208893;2020-07-31T15:21:33;Aparcamiento:105;200;
93128;1596209013;2020-07-31T15:23:33;Aparcamiento:105;199;
93129;1596209073;2020-07-31T15:24:33;Aparcamiento:105;200;
93130;1596209193;2020-07-31T15:26:33;Aparcamiento:105;199;
93131;1596209253;2020-07-31T15:27:33;Aparcamiento:105;200;
93132;1596209733;2020-07-31T15:35:33;Aparcamiento:105;199;
93133;1596209793;2020-07-31T15:36:33;Aparcamiento:105;198;
93134;1596210093;2020-07-31T15:41:33;Aparcamiento:105;197;
93135;1596210273;2020-07-31T15:44:33;Aparcamiento:105;196;
93136;1596210333;2020-07-31T15:45:33;Aparcamiento:105;197;
93137;1596210813;2020-07-31T15:53:33;Aparcamiento:105;196;
93138;1596210873;2020-07-31T15:54:33;Aparcamiento:105;195;
93139;1596211053;2020-07-31T15:57:33;Aparcamiento:105;194;
93140;1596211173;2020-07-31T15:59:33;Aparcamiento:105;193;
93141;1596211233;2020-07-31T16:00:33;Aparcamiento:105;196;
93142;1596211413;2020-07-31T16:03:33;Aparcamiento:105;197;
93143;1596211593;2020-07-31T16:06:33;Aparcamiento:105;196;
93144;1596211724;2020-07-31T16:08:44;Aparcamiento:105;197;
93145;1596211902;2020-07-31T16:11:42;Aparcamiento:105;196;
93146;1596212073;2020-07-31T16:14:33;Aparcamiento:105;197;
93147;1596212674;2020-07-31T16:24:34;Aparcamiento:105;196;
93148;1596213153;2020-07-31T16:32:33;Aparcamiento:105;197;
93149;1596213693;2020-07-31T16:41:33;Aparcamiento:105;196;
93150;1596213933;2020-07-31T16:45:33;Aparcamiento:105;197;
93151;1596214113;2020-07-31T16:48:33;Aparcamiento:105;198;
93152;1596214233;2020-07-31T16:50:33;Aparcamiento:105;197;
93153;1596214413;2020-07-31T16:53:33;Aparcamiento:105;198;
93154;1596214593;2020-07-31T16:56:33;Aparcamiento:105;199;
93155;1596214833;2020-07-31T17:00:33;Aparcamiento:105;200;
93156;1596215193;2020-07-31T17:06:33;Aparcamiento:105;199;
93157;1596215493;2020-07-31T17:11:33;Aparcamiento:105;200;
93158;1596215553;2020-07-31T17:12:33;Aparcamiento:105;201;
93159;1596216033;2020-07-31T17:20:33;Aparcamiento:105;202;
93160;1596216093;2020-07-31T17:21:33;Aparcamiento:105;200;
93161;1596218972;2020-07-31T18:09:32;Aparcamiento:105;201;
93162;1596219153;2020-07-31T18:12:33;Aparcamiento:105;200;
93163;1596219332;2020-07-31T18:15:32;Aparcamiento:105;201;
93164;1596219993;2020-07-31T18:26:33;Aparcamiento:105;202;
93165;1596220233;2020-07-31T18:30:33;Aparcamiento:105;203;
93166;1596221133;2020-07-31T18:45:33;Aparcamiento:105;204;
93167;1596221313;2020-07-31T18:48:33;Aparcamiento:105;205;
93168;1596221673;2020-07-31T18:54:33;Aparcamiento:105;206;
93169;1596221793;2020-07-31T18:56:33;Aparcamiento:105;207;
93170;1596223293;2020-07-31T19:21:33;Aparcamiento:105;208;
93171;1596224013;2020-07-31T19:33:33;Aparcamiento:105;209;
93172;1596224553;2020-07-31T19:42:33;Aparcamiento:105;210;
93173;1596225633;2020-07-31T20:00:33;Aparcamiento:105;209;
93174;1596225993;2020-07-31T20:06:33;Aparcamiento:105;210;
93175;1596228693;2020-07-31T20:51:33;Aparcamiento:105;211;
93176;1596231153;2020-07-31T21:32:33;Aparcamiento:105;212;
93177;1596232833;2020-07-31T22:00:33;Aparcamiento:105;211;
93178;1596236793;2020-07-31T23:06:33;Aparcamiento:105;212;
93179;1596238053;2020-07-31T23:27:33;Aparcamiento:105;211;
93180;1596239673;2020-07-31T23:54:33;Aparcamiento:105;210;
