recvTime;free
2020-07-30 16:00:00;287.56883298392734
2020-07-30 17:00:00;315.40974967061925
2020-07-30 18:00:00;389.95625
2020-07-30 19:00:00;488.165071770335
2020-07-30 20:00:00;547.7222222222222
2020-07-30 21:00:00;573.218045112782
2020-07-30 22:00:00;584.6411764705882
2020-07-30 23:00:00;589.9736842105262
2020-07-31 00:00:00;591.0
2020-07-31 01:00:00;591.0
2020-07-31 02:00:00;591.0
2020-07-31 03:00:00;590.1333333333333
2020-07-31 04:00:00;588.3333333333333
2020-07-31 05:00:00;566.1
2020-07-31 06:00:00;488.97272727272724
2020-07-31 07:00:00;388.2956097560975
2020-07-31 08:00:00;246.77027027027026
2020-07-31 09:00:00;176.5609756097561
2020-07-31 10:00:00;180.10907335907336
2020-07-31 11:00:00;282.83934169278996
2020-07-31 12:00:00;372.1606033717835
2020-07-31 13:00:00;429.72196620583713
2020-07-31 14:00:00;455.56944444444446
2020-07-31 15:00:00;439.2981366459627
2020-07-31 16:00:00;441.4025245441795
2020-07-31 17:00:00;406.19973544973544
2020-07-31 18:00:00;450.7638888888889
2020-07-31 19:00:00;512.9002849002849
2020-07-31 20:00:00;554.2352941176471
2020-07-31 21:00:00;572.875
2020-07-31 22:00:00;586.0
2020-07-31 23:00:00;592.3333333333333
