,n_viajes_old,n_viajes
2020-07-14 23:00:00,82.486,82.486
2020-07-15 00:00:00,83.00200000000002,83.00200000000002
2020-07-15 01:00:00,42.07599999999999,42.07599999999999
2020-07-15 02:00:00,30.883000000000006,30.883000000000006
2020-07-15 03:00:00,13.395999999999999,13.395999999999999
2020-07-15 04:00:00,28.406,28.406
2020-07-15 05:00:00,6.627000000000002,6.627000000000002
2020-07-15 06:00:00,36.531,36.531
2020-07-15 07:00:00,73.937,73.937
2020-07-15 08:00:00,56.86700000000001,56.86700000000001
2020-07-15 09:00:00,159.69400000000005,159.69400000000005
2020-07-15 10:00:00,298.0030000000001,298.0030000000001
2020-07-15 11:00:00,339.43200000000013,339.43200000000013
2020-07-15 12:00:00,641.4119999999998,641.4119999999998
2020-07-15 13:00:00,702.913,702.913
2020-07-15 14:00:00,727.6249999999999,727.6249999999999
2020-07-15 15:00:00,381.54800000000006,381.54800000000006
2020-07-15 16:00:00,497.30700000000013,497.30700000000013
2020-07-15 17:00:00,445.28000000000014,445.28000000000014
2020-07-15 18:00:00,538.619,538.619
2020-07-15 19:00:00,627.457,627.457
2020-07-15 20:00:00,715.4209999999997,715.4209999999997
2020-07-15 21:00:00,426.57799999999986,426.57799999999986
2020-07-15 22:00:00,287.11400000000003,287.11400000000003
2020-07-15 23:00:00,85.57100000000001,85.57100000000001
2020-07-16 00:00:00,125.04500000000002,125.04500000000002
2020-07-16 01:00:00,79.09899999999998,79.09899999999998
2020-07-16 02:00:00,30.376,30.376
2020-07-16 03:00:00,26.596,26.596
2020-07-16 04:00:00,63.128,63.128
2020-07-16 05:00:00,6.462999999999999,6.462999999999999
2020-07-16 06:00:00,35.86499999999999,35.86499999999999
2020-07-16 07:00:00,75.32600000000002,75.32600000000002
2020-07-16 08:00:00,109.236,109.236
2020-07-16 09:00:00,144.81599999999997,144.81599999999997
2020-07-16 10:00:00,295.866,295.866
2020-07-16 11:00:00,380.015,380.015
2020-07-16 12:00:00,430.34400000000016,430.34400000000016
2020-07-16 13:00:00,649.3890000000001,649.3890000000001
2020-07-16 14:00:00,749.8730000000003,749.8730000000003
2020-07-16 15:00:00,323.302,323.302
2020-07-16 16:00:00,297.41900000000004,297.41900000000004
2020-07-16 17:00:00,397.781,397.781
2020-07-16 18:00:00,690.9590000000002,690.9590000000002
2020-07-16 19:00:00,519.413,519.413
2020-07-16 20:00:00,454.90400000000005,454.90400000000005
2020-07-16 21:00:00,385.67100000000005,385.67100000000005
2020-07-16 22:00:00,304.884,304.884
2020-07-16 23:00:00,129.218,129.218
2020-07-17 00:00:00,182.37100000000004,182.37100000000004
2020-07-17 01:00:00,127.475,127.475
2020-07-17 02:00:00,39.082,39.082
2020-07-17 03:00:00,48.784,48.784
2020-07-17 04:00:00,20.572,20.572
2020-07-17 05:00:00,25.932,25.932
2020-07-17 06:00:00,40.322,40.322
2020-07-17 07:00:00,52.048,52.048
2020-07-17 08:00:00,67.232,67.232
2020-07-17 09:00:00,109.58800000000002,109.58800000000002
2020-07-17 10:00:00,244.15900000000002,244.15900000000002
2020-07-17 11:00:00,375.216,375.216
2020-07-17 12:00:00,448.121,448.121
2020-07-17 13:00:00,650.711,650.711
2020-07-17 14:00:00,771.2439999999997,771.2439999999997
2020-07-17 15:00:00,613.2219999999999,613.2219999999999
2020-07-17 16:00:00,318.535,318.535
2020-07-17 17:00:00,290.1269999999999,290.1269999999999
2020-07-17 18:00:00,332.916,332.916
2020-07-17 19:00:00,396.756,396.756
2020-07-17 20:00:00,459.571,459.571
2020-07-17 21:00:00,377.98500000000007,377.98500000000007
2020-07-17 22:00:00,191.66,191.66
2020-07-17 23:00:00,161.737,161.737
2020-07-18 00:00:00,210.774,210.774
2020-07-18 01:00:00,103.12700000000001,103.12700000000001
2020-07-18 02:00:00,77.227,77.227
2020-07-18 03:00:00,31.443000000000005,31.443000000000005
2020-07-18 04:00:00,33.945,33.945
2020-07-18 05:00:00,43.23199999999999,43.23199999999999
2020-07-18 06:00:00,45.71400000000001,45.71400000000001
2020-07-18 07:00:00,39.634,39.634
2020-07-18 08:00:00,43.96100000000001,43.96100000000001
2020-07-18 09:00:00,52.804,52.804
2020-07-18 10:00:00,24.569000000000006,24.569000000000006
2020-07-18 11:00:00,132.55,132.55
2020-07-18 12:00:00,118.70299999999999,118.70299999999999
2020-07-18 13:00:00,230.03,230.03
2020-07-18 14:00:00,163.21800000000005,163.21800000000005
2020-07-18 15:00:00,177.678,177.678
2020-07-18 16:00:00,173.364,173.364
2020-07-18 17:00:00,152.82,152.82
2020-07-18 18:00:00,140.846,140.846
2020-07-18 19:00:00,148.615,148.615
2020-07-18 20:00:00,168.26,168.26
2020-07-18 21:00:00,234.288,234.288
2020-07-18 22:00:00,172.797,172.797
2020-07-18 23:00:00,166.926,166.926
2020-07-19 00:00:00,195.581,195.581
2020-07-19 01:00:00,168.929,168.929
2020-07-19 02:00:00,74.04900000000002,74.04900000000002
2020-07-19 03:00:00,65.04,65.04
2020-07-19 04:00:00,37.135,37.135
2020-07-19 05:00:00,22.811999999999998,22.811999999999998
2020-07-19 06:00:00,52.178000000000004,52.178000000000004
2020-07-19 07:00:00,12.595999999999998,12.595999999999998
2020-07-19 08:00:00,53.154,53.154
2020-07-19 09:00:00,22.712,22.712
2020-07-19 10:00:00,79.483,79.483
2020-07-19 11:00:00,74.10699999999999,74.10699999999999
2020-07-19 12:00:00,151.265,151.265
2020-07-19 13:00:00,149.889,149.889
2020-07-19 14:00:00,64.74600000000001,64.74600000000001
2020-07-19 15:00:00,136.43099999999998,136.43099999999998
2020-07-19 16:00:00,75.483,75.483
2020-07-19 17:00:00,179.20100000000005,179.20100000000005
2020-07-19 18:00:00,158.60200000000003,158.60200000000003
2020-07-19 19:00:00,84.49000000000002,84.49000000000002
2020-07-19 20:00:00,145.191,145.191
2020-07-19 21:00:00,166.722,166.722
2020-07-19 22:00:00,131.355,131.355
2020-07-19 23:00:00,74.03899999999999,74.03899999999999
2020-07-20 00:00:00,171.56599999999997,171.56599999999997
2020-07-20 01:00:00,44.19000000000001,44.19000000000001
2020-07-20 02:00:00,65.413,65.413
2020-07-20 03:00:00,32.601,32.601
2020-07-20 04:00:00,5.63,5.63
2020-07-20 05:00:00,26.931,26.931
2020-07-20 06:00:00,45.25899999999999,45.25899999999999
2020-07-20 07:00:00,51.214,51.214
2020-07-20 08:00:00,122.75,122.75
2020-07-20 09:00:00,169.765,169.765
2020-07-20 10:00:00,231.20399999999995,231.20399999999995
2020-07-20 11:00:00,251.89099999999996,251.89099999999996
2020-07-20 12:00:00,503.65100000000007,503.65100000000007
2020-07-20 13:00:00,594.437,594.437
2020-07-20 14:00:00,576.2929999999999,576.2929999999999
2020-07-20 15:00:00,460.4060000000002,460.4060000000002
2020-07-20 16:00:00,280.84100000000007,280.84100000000007
2020-07-20 17:00:00,327.0730000000001,327.0730000000001
2020-07-20 18:00:00,469.54399999999987,469.54399999999987
2020-07-20 19:00:00,531.2160000000001,531.2160000000001
2020-07-20 20:00:00,605.9490000000001,605.9490000000001
2020-07-20 21:00:00,389.67400000000015,389.67400000000015
2020-07-20 22:00:00,177.08499999999995,177.08499999999995
2020-07-20 23:00:00,72.22400000000002,72.22400000000002
2020-07-21 00:00:00,74.486,74.486
2020-07-21 01:00:00,47.229,47.229
2020-07-21 02:00:00,6.438,6.438
2020-07-21 03:00:00,4.336,4.336
2020-07-21 04:00:00,27.456000000000003,27.456000000000003
2020-07-21 05:00:00,65.29499999999999,65.29499999999999
2020-07-21 06:00:00,35.501,35.501
2020-07-21 07:00:00,52.67100000000001,52.67100000000001
2020-07-21 08:00:00,48.534000000000006,48.534000000000006
2020-07-21 09:00:00,143.135,143.135
2020-07-21 10:00:00,278.53000000000003,278.53000000000003
2020-07-21 11:00:00,373.871,373.871
2020-07-21 12:00:00,586.3509999999999,586.3509999999999
2020-07-21 13:00:00,608.7510000000002,608.7510000000002
2020-07-21 14:00:00,589.535,589.535
2020-07-21 15:00:00,407.274,407.274
2020-07-21 16:00:00,301.99,301.99
2020-07-21 17:00:00,356.434,356.434
2020-07-21 18:00:00,564.3979999999998,564.3979999999998
2020-07-21 19:00:00,658.7549999999998,658.7549999999998
2020-07-21 20:00:00,530.5249999999999,530.5249999999999
2020-07-21 21:00:00,340.97900000000004,340.97900000000004
2020-07-21 22:00:00,272.27,272.27
2020-07-21 23:00:00,88.698,88.698
2020-07-22 00:00:00,150.54100000000003,150.54100000000003
2020-07-22 01:00:00,67.86699999999999,67.86699999999999
2020-07-22 02:00:00,35.366,35.366
2020-07-22 03:00:00,13.897,13.897
2020-07-22 04:00:00,60.22000000000001,60.22000000000001
2020-07-22 05:00:00,24.604000000000006,24.604000000000006
2020-07-22 06:00:00,80.708,80.708
2020-07-22 07:00:00,44.465,44.465
2020-07-22 08:00:00,130.476,130.476
2020-07-22 09:00:00,87.945,87.945
2020-07-22 10:00:00,250.50500000000005,250.50500000000005
2020-07-22 11:00:00,390.163,390.163
2020-07-22 12:00:00,514.502,514.502
2020-07-22 13:00:00,676.3029999999998,676.3029999999998
2020-07-22 14:00:00,684.8530000000001,684.8530000000001
2020-07-22 15:00:00,394.2459999999999,394.2459999999999
2020-07-22 16:00:00,262.493,262.493
2020-07-22 17:00:00,345.52599999999984,345.52599999999984
2020-07-22 18:00:00,481.69199999999995,481.69199999999995
2020-07-22 19:00:00,522.192,522.192
2020-07-22 20:00:00,485.2789999999998,485.2789999999998
2020-07-22 21:00:00,446.2810000000002,446.2810000000002
2020-07-22 22:00:00,333.0709999999999,333.0709999999999
2020-07-22 23:00:00,84.113,84.113
2020-07-23 00:00:00,123.001,123.001
2020-07-23 01:00:00,28.506999999999998,28.506999999999998
2020-07-23 02:00:00,22.435,22.435
2020-07-23 03:00:00,13.794,13.794
2020-07-23 04:00:00,19.386,19.386
2020-07-23 05:00:00,38.88500000000001,38.88500000000001
2020-07-23 06:00:00,49.97,49.97
2020-07-23 07:00:00,68.775,68.775
2020-07-23 08:00:00,61.44000000000001,61.44000000000001
2020-07-23 09:00:00,93.899,93.899
2020-07-23 10:00:00,280.895,280.895
2020-07-23 11:00:00,365.115,365.115
2020-07-23 12:00:00,573.6330000000003,573.6330000000003
2020-07-23 13:00:00,679.3769999999997,679.3769999999997
2020-07-23 14:00:00,708.5050000000003,708.5050000000003
2020-07-23 15:00:00,413.70799999999986,413.70799999999986
2020-07-23 16:00:00,275.5319999999999,275.5319999999999
2020-07-23 17:00:00,375.031,375.031
2020-07-23 18:00:00,538.616,538.616
2020-07-23 19:00:00,559.3430000000002,559.3430000000002
2020-07-23 20:00:00,543.5759999999998,543.5759999999998
2020-07-23 21:00:00,382.483,382.483
2020-07-23 22:00:00,263.385,263.385
2020-07-23 23:00:00,116.947,116.947
2020-07-24 00:00:00,209.188,209.188
2020-07-24 01:00:00,81.97,81.97
2020-07-24 02:00:00,39.089,39.089
2020-07-24 03:00:00,,39.942
2020-07-24 04:00:00,40.795,40.795
2020-07-24 05:00:00,37.863,37.863
2020-07-24 06:00:00,77.39700000000002,77.39700000000002
2020-07-24 07:00:00,53.21900000000001,53.21900000000001
2020-07-24 08:00:00,93.246,93.246
